                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.6998,                 3.8498,                 4.0794,                 0.0031,                0.30606,                0.00493,                0.00151,                 3.6628,                 5.2589,                 6.8432,             0.00066237,             0.00066237,             0.00066237
