                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.7741,                 3.9457,                 4.1643,                 0.0024,                0.28788,                0.00229,                0.00063,                 3.6271,                 4.1288,                 4.0256,             0.00066237,             0.00066237,             0.00066237
